#year,doy,tair,rain,tsoil,tam,tpm,tmin,tmax,tday,vpd_am,vpd_pm,co2,ndep,nfix,wind,pres,wind_am,wind_pm,par_am,par_pm
2020,317,22.9294791666667,1,22.9294791666667,23.7061111111111,29.66,14.61,30.87,23.2485171102662,1.25544110877442,2.65121912211722,400,0,0,0.0497951388888889,101,0.01625,0.114472222222222,4.73275273522976,2.1437658643326
2020,318,20.3193055555556,2.6,20.3193055555556,23.3173611111111,22.4954166666667,13.84,28.87,20.5872762645914,0.906618190453522,1.10960373821666,400,0,0,0.253930555555556,101,0.313333333333333,0.701736111111111,3.30085995623632,2.30723369803063
2020,319,20.519375,0.2,20.519375,21.6795833333333,28.1465277777778,12.65,29.12,21.0270943396226,1.13761481946444,2.59623141937857,400,0,0,0.222065972222222,101,0.0422777777777778,0.841916666666667,6.75282932166302,6.43766520787746
2020,320,22.8462152777778,0,22.8462152777778,22.8097222222222,32.5513888888889,11.79,33.97,23.2233739837398,1.07880290282191,3.39092467276055,400,0,0,0.0474583333333333,101,0.00931944444444444,0.170361111111111,7.05076805251641,6.42659737417943
2020,321,27.1954861111111,0,27.1954861111111,27.4316666666667,36.2869444444444,14.62,38.68,27.3234199134199,1.99224390608386,4.62460009465325,400,0,0,0.351284722222222,101,0.144097222222222,1.19686111111111,6.03703719912473,4.4355295404814
2020,322,20.6275347222222,0.6,20.6275347222222,22.4706944444444,23.5343055555556,16.33,26.93,20.6916423357664,1.10157070220031,1.24331560487447,400,0,0,0.113590277777778,101,0.0278333333333333,0.339680555555556,6.13678555798687,4.19873041575492
2020,323,20.1740972222222,3.8,20.1740972222222,19.8569444444444,24.6047222222222,16.09,25.98,20.2290181818182,0.545227390243134,1.45629402888458,400,0,0,0.0110555555555556,101,0.0151805555555556,0.0254583333333333,3.38065864332604,5.79491684901532
2020,324,21.4067361111111,0,21.4067361111111,21.9688888888889,28.2168055555556,13.69,30.36,21.8533846153846,0.933066371661976,2.00138030306352,400,0,0,0.00488888888888889,101,0.00688888888888889,0.0126666666666667,6.73124507658643,6.29753829321663
2020,325,25.3861458333333,5.6,25.3861458333333,25.9131944444444,35.3836111111111,15.34,39,25.8893560606061,1.31261084042958,3.87641297463041,400,0,0,0.0885729166666667,101,0.00131944444444444,0.061,6.79601094091904,5.98343435448578
2020,326,20.7505208333333,0.6,20.7505208333333,22.0823611111111,25.3558333333333,14.66,28.15,20.9070695970696,0.989201078666847,1.44033248088081,400,0,0,0.0366423611111111,101,0.0307777777777778,0.0981805555555555,6.38144638949672,5.23889363238512
2020,327,21.9375694444444,1.6,21.9375694444444,21.4013888888889,26.8030555555556,15.27,28.04,22.0218777292576,0.55740346036493,0.967976426739248,400,0,0,0.0183055555555556,101,0.0269861111111111,0.0462361111111111,4.33498687089715,2.60556892778993
